account_internal_id,hashedAccNo,account_type,bank_name,home_city,home_state,account_balance
ACCT_00005772,3add930a9e02aa92,Normal,State Bank of India,Dhanbad,Jharkhand,4977.55
ACCT_00005773,c7ecd82e71d52dc8,Normal,Axis Bank,Bharatpur,Rajasthan,11387.98
ACCT_00005774,ca5c4ab642e2b141,Normal,State Bank of India,Deoghar,Jharkhand,3771.6
ACCT_00005775,f7c83b106cf0c128,Normal,State Bank of India,Kolkata,West Bengal,3792.08
ACCT_00005776,93610a77589cfcd3,Normal,Union Bank of India,Punahana,Haryana,279794.47
ACCT_00005777,51c799363a7876c3,Normal,Punjab National Bank,Bharatpur,Rajasthan,53530.55
ACCT_00005778,6ace10a780485666,Normal,Bank of Baroda,Kaman,Rajasthan,61939.96
ACCT_00005779,0a4196ba4a383bc6,Normal,State Bank of India,Patna,Bihar,35043.88
ACCT_00005780,986a62d069708cc0,Normal,State Bank of India,Mathura,Uttar Pradesh,2120.13
ACCT_00005781,d21b972c153b313b,Normal,Kotak Mahindra Bank,Patna,Bihar,5492.5
ACCT_00005782,c2881d88c55cc2f1,Normal,Bank of Baroda,Faridabad,Haryana,15807.15
ACCT_00005783,ac3608abb3cd7654,Normal,ICICI Bank,Jaipur,Rajasthan,67419.08
ACCT_00005784,0f3d4b5cbc9614b9,Normal,ICICI Bank,Bharatpur,Rajasthan,8569.46
ACCT_00005785,be4a3871c6d4da09,Normal,ICICI Bank,Delhi,Delhi,4713.99
ACCT_00005786,e7166382823c3c2b,Normal,State Bank of India,Nalanda,Bihar,6740.28
ACCT_00005787,07e15c29098973f4,Victim,State Bank of India,Howrah,West Bengal,26927.46
ACCT_00005788,26563f66e006b553,Normal,State Bank of India,Bharatpur,Rajasthan,3819.42
ACCT_00005789,c81fc6c436c4bbca,Victim,Punjab National Bank,Mathura,Uttar Pradesh,9883.02
ACCT_00005790,65c37a550d89d2e6,Normal,Bank of Baroda,Mathura,Uttar Pradesh,13471.43
ACCT_00005791,70c589d08118a9d9,Normal,ICICI Bank,Jaipur,Rajasthan,901.66
ACCT_00005792,5edf5bf0b9144220,Normal,ICICI Bank,Kaman,Rajasthan,8684.36
ACCT_00005793,896fea2a6931cac8,Normal,ICICI Bank,Bharatpur,Rajasthan,30911.05
ACCT_00005794,2aacf1cc8c1954b0,Normal,State Bank of India,Faridabad,Haryana,21276.31
ACCT_00005795,39ce158e86f20530,Normal,Canara Bank,Patna,Bihar,21692.48
ACCT_00005796,9c23ac94d2675d05,Normal,Union Bank of India,Kaman,Rajasthan,7145.82
ACCT_00005797,3149d78f9e3dc122,Normal,Kotak Mahindra Bank,Kolkata,West Bengal,9073.43
ACCT_00005798,3ba28ca581818c98,Normal,Axis Bank,Kolkata,West Bengal,64996.48
ACCT_00005799,8fa209aae6359e0e,Normal,ICICI Bank,Nalanda,Bihar,214816.74
ACCT_00005800,9a33bdec81e4e264,Normal,ICICI Bank,Kaman,Rajasthan,19758.22
ACCT_00005801,dd5916723c09b190,Normal,HDFC Bank,Kolkata,West Bengal,16214.94
ACCT_00005802,a85b4a94c826fab0,Normal,Kotak Mahindra Bank,Deoghar,Jharkhand,17425.33
ACCT_00005803,602c9524bc981deb,Normal,Punjab National Bank,Dhanbad,Jharkhand,8081.99
ACCT_00005804,1ab5fe254d1f5bd5,Normal,Kotak Mahindra Bank,Delhi,Delhi,34096.81
ACCT_00005805,fd496b660665ab0e,Normal,HDFC Bank,Delhi,Delhi,21272.65
ACCT_00005806,0d9832fef3b2294e,Normal,Bank of Baroda,Alwar,Rajasthan,22405.36
ACCT_00005807,62a406777a47ae87,Normal,HDFC Bank,Alwar,Rajasthan,42821.35
ACCT_00005808,3cd9e81986cbe92a,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,7657.09
ACCT_00005809,102f7568ed0fe098,Normal,State Bank of India,Kolkata,West Bengal,45319.38
ACCT_00005810,694de6192c805ef4,Normal,Punjab National Bank,Nalanda,Bihar,13855.6
ACCT_00005811,979c2c725a5685fd,Normal,HDFC Bank,Patna,Bihar,3043.79
ACCT_00005812,27b501ef22c3a3ff,Normal,State Bank of India,Kolkata,West Bengal,14308.42
ACCT_00005813,316abdd2f186bfc2,Normal,Axis Bank,Kolkata,West Bengal,48474.68
ACCT_00005814,e8814a8c61b21ad0,Normal,State Bank of India,Bharatpur,Rajasthan,89345.44
ACCT_00005815,67107c1e766351d2,Normal,Kotak Mahindra Bank,Kolkata,West Bengal,11565.17
ACCT_00005816,6d4b4459f0fc66c9,Normal,HDFC Bank,Punahana,Haryana,4591.88
ACCT_00005817,4a0040f6cc3b8f71,Normal,ICICI Bank,Jaipur,Rajasthan,26158.85
ACCT_00005818,9d0cc42379a7127a,Normal,HDFC Bank,Alwar,Rajasthan,18946.5
ACCT_00005819,4f9492c31e06ed64,Normal,HDFC Bank,Gurgaon/Gurugram,Haryana,35536.54
ACCT_00005820,07ffaf5cb70eaa5f,Victim,ICICI Bank,Howrah,West Bengal,13808.88
ACCT_00005821,53692da8e95552a3,Normal,HDFC Bank,Alwar,Rajasthan,7754.55
ACCT_00005822,c16d6573d8ea1243,Mule_L1,State Bank of India,Bharatpur,Rajasthan,9223.88
ACCT_00005823,5ee1880027766e48,Normal,ICICI Bank,Mathura,Uttar Pradesh,18426.68
ACCT_00005824,c3b3830fd4badff6,Victim,State Bank of India,Jaipur,Rajasthan,55515.7
ACCT_00005825,9c62e4b0dfc2dac4,Normal,State Bank of India,Patna,Bihar,9184.65
ACCT_00005826,45c3f364bc638981,Normal,ICICI Bank,Alwar,Rajasthan,18495.4
ACCT_00005827,0f991470b391e60f,Normal,State Bank of India,Bharatpur,Rajasthan,12002.84
ACCT_00005828,e0265613a6ad6f7f,Normal,HDFC Bank,Bharatpur,Rajasthan,18345.77
ACCT_00005829,c6a19b49679f1873,Normal,Canara Bank,Alwar,Rajasthan,5682.85
ACCT_00005830,e57d4f4882a82238,Normal,Bank of Baroda,Alwar,Rajasthan,20300.41
ACCT_00005831,3dc7b7717fa03917,Normal,HDFC Bank,Alwar,Rajasthan,4441.28
ACCT_00005832,0faa69cac2775363,Normal,Bank of Baroda,Patna,Bihar,4627.44
ACCT_00005833,34416b59f01878b5,Mule_L2,State Bank of India,Gurgaon/Gurugram,Haryana,25349.49
ACCT_00005834,4125bdfdcf0025bf,Normal,Bank of Baroda,Patna,Bihar,30512.31
ACCT_00005835,ce95bb2aeca53133,Normal,ICICI Bank,Delhi,Delhi,24499.78
ACCT_00005836,7e8af451d2599f5b,Normal,Bank of Baroda,Delhi,Delhi,13391.24
ACCT_00005837,712b214164cf61fb,Normal,State Bank of India,Kolkata,West Bengal,748826.24
ACCT_00005838,f8eeed41f2895713,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,66622.16
ACCT_00005839,2b1f17cbc43953b2,Victim,State Bank of India,Agra,Uttar Pradesh,19020.11
ACCT_00005840,3d9d5fc44fe53b2e,Normal,State Bank of India,Kolkata,West Bengal,5904.6
ACCT_00005841,20b0f030e57aa06d,Normal,Bank of Baroda,Kolkata,West Bengal,19637.12
ACCT_00005842,5dc028d46364ebe7,Normal,Kotak Mahindra Bank,Patna,Bihar,2439.75
ACCT_00005843,427123ccbc242710,Normal,Kotak Mahindra Bank,Kolkata,West Bengal,4450.99
ACCT_00005844,00c9d5b155f1cdf0,Normal,HDFC Bank,Nalanda,Bihar,13628.45
ACCT_00005845,8f3bc72a2b141029,Normal,HDFC Bank,Mathura,Uttar Pradesh,11297.58
ACCT_00005846,1a1c7f4e8bd74287,Normal,HDFC Bank,Deoghar,Jharkhand,12362.94
ACCT_00005847,9340dbd78d45b9a7,Normal,ICICI Bank,Bharatpur,Rajasthan,18278.13
ACCT_00005848,a66c97e36ca8fb6d,Normal,ICICI Bank,Dhanbad,Jharkhand,2537.7
ACCT_00005849,8be3fa4a7f936b19,Normal,State Bank of India,Alwar,Rajasthan,7483.33
ACCT_00005850,f690f6b14800e615,Normal,State Bank of India,Agra,Uttar Pradesh,17697.38
ACCT_00005851,056546044b1fefae,Normal,IndusInd Bank,Delhi,Delhi,49164.09
ACCT_00005852,d19c8241b86a70da,Victim,State Bank of India,Bharatpur,Rajasthan,11141.55
ACCT_00005853,63685135e07b7cea,Normal,ICICI Bank,Patna,Bihar,8199.2
ACCT_00005854,7fe0f595d485f5b0,Mule_L1,Punjab National Bank,Gurgaon/Gurugram,Haryana,9868.54
ACCT_00005855,cca9505cc33f4574,Normal,Kotak Mahindra Bank,Agra,Uttar Pradesh,23638.11
ACCT_00005856,b73c4034b47ecee8,Normal,Punjab National Bank,Delhi,Delhi,15798.73
ACCT_00005857,e16099528b68cce1,Normal,State Bank of India,Delhi,Delhi,74472.86
ACCT_00005858,f738932a48a4c7ba,Normal,ICICI Bank,Dumka,Jharkhand,12999.37
ACCT_00005859,526a5c04d88b029d,Normal,State Bank of India,Deoghar,Jharkhand,11488.05
ACCT_00005860,5ae962c0e155d509,Normal,HDFC Bank,Punahana,Haryana,10429.37
ACCT_00005861,ec05be1c1c8a8c85,Normal,Axis Bank,Kaman,Rajasthan,82103.97
ACCT_00005862,02fc7dca672de34e,Normal,Bank of Baroda,Delhi,Delhi,55480.86
ACCT_00005863,e762dfe74e910a7d,Normal,State Bank of India,Kolkata,West Bengal,25571.26
ACCT_00005864,5da88090065656e5,Victim,Punjab National Bank,Bharatpur,Rajasthan,3564.61
ACCT_00005865,804fe860ea775f5d,Normal,Union Bank of India,Kaman,Rajasthan,26941.67
ACCT_00005866,bdd8c4ea6e7fc3fa,Normal,IndusInd Bank,Punahana,Haryana,3139.83
ACCT_00005867,6d39e34b0d2c5c84,Normal,HDFC Bank,Bardhaman,West Bengal,5234.36
ACCT_00005868,d110779a576565b0,Normal,ICICI Bank,Jaipur,Rajasthan,2627.42
ACCT_00005869,bb5d219bc877050e,Normal,HDFC Bank,Kolkata,West Bengal,11297.86
ACCT_00005870,59ae513a316a84ec,Normal,Axis Bank,Alwar,Rajasthan,2156.35
ACCT_00005871,adea5d8e4f5c3d0c,Normal,State Bank of India,Dumka,Jharkhand,35377.09
ACCT_00005872,ef3350717f528459,Normal,Punjab National Bank,Patna,Bihar,56620.63
ACCT_00005873,1de1cd30312399f4,Normal,Punjab National Bank,Patna,Bihar,159675.19
ACCT_00005874,59a446f9e3cdf55a,Normal,State Bank of India,Jaipur,Rajasthan,7830.41
ACCT_00005875,a6a7fb976fdf907f,Normal,HDFC Bank,Alwar,Rajasthan,34138.49
ACCT_00005876,055cf328d5de8137,Normal,HDFC Bank,Nalanda,Bihar,2309.99
ACCT_00005877,a46d856c896e893c,Normal,State Bank of India,Bharatpur,Rajasthan,5724.98
ACCT_00005878,91acfb8bcc7f3f85,Normal,HDFC Bank,Delhi,Delhi,27864.82
ACCT_00005879,e68212aa0e4d0359,Normal,HDFC Bank,Alwar,Rajasthan,149023.74
ACCT_00005880,45a2b32c8bd267e8,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,24840.44
ACCT_00005881,c7f72b03dac8726e,Normal,HDFC Bank,Kolkata,West Bengal,6988.09
ACCT_00005882,c6d88dd8536b08a4,Normal,Canara Bank,Bharatpur,Rajasthan,2691.21
ACCT_00005883,011d5b4208f623bd,Normal,HDFC Bank,Dhanbad,Jharkhand,40324.85
ACCT_00005884,fb3a3bc5ce565b00,Victim,Axis Bank,Alwar,Rajasthan,22838.19
ACCT_00005885,d6c4767f9f0be84d,Normal,State Bank of India,Dhanbad,Jharkhand,15226.96
ACCT_00005886,4eb09a942941d992,Normal,Axis Bank,Dumka,Jharkhand,6263.65
ACCT_00005887,63b1f5d9db5d7086,Normal,Bank of Baroda,Dumka,Jharkhand,18984.21
ACCT_00005888,d689650df1c0651e,Victim,ICICI Bank,Alwar,Rajasthan,11556.7
ACCT_00005889,a7ccc4daef3969f0,Normal,State Bank of India,Dumka,Jharkhand,10376.88
ACCT_00005890,8a59fd12e6d72ecf,Normal,State Bank of India,Dhanbad,Jharkhand,4662.13
ACCT_00005891,140e32171d9ae2b4,Normal,HDFC Bank,Punahana,Haryana,22562.72
ACCT_00005892,938b9db269c84523,Normal,State Bank of India,Patna,Bihar,20148.06
ACCT_00005893,8bb59bbc72338fd7,Normal,Kotak Mahindra Bank,Gurgaon/Gurugram,Haryana,15156.63
ACCT_00005894,720d791a5f4ad441,Normal,Bank of Baroda,Dumka,Jharkhand,31877.07
ACCT_00005895,1494f6ddc269b9ad,Normal,Bank of Baroda,Dhanbad,Jharkhand,91522.42
ACCT_00005896,22f92cefb2742a20,Normal,ICICI Bank,Alwar,Rajasthan,19029.73
ACCT_00005897,4ad95c335e96ecbd,Normal,Axis Bank,Delhi,Delhi,17433.89
ACCT_00005898,ccc624e79808da3e,Normal,State Bank of India,Bardhaman,West Bengal,31742.36
ACCT_00005899,034554295da515a4,Normal,HDFC Bank,Agra,Uttar Pradesh,7004.41
ACCT_00005900,6fad3956ce881c4b,Normal,Punjab National Bank,Alwar,Rajasthan,13719.91
ACCT_00005901,a97cfe8334b48a5a,Normal,Union Bank of India,Gurgaon/Gurugram,Haryana,9267.39
ACCT_00005902,4dd2836064a66297,Normal,Bank of Baroda,Delhi,Delhi,4094.51
ACCT_00005903,57f7d2af2a3c3d87,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,34497.22
ACCT_00005904,e50a1035757f19cc,Normal,HDFC Bank,Deoghar,Jharkhand,7237.04
ACCT_00005905,e1b9d1a1063bfa50,Victim,State Bank of India,Kaman,Rajasthan,16811.58
ACCT_00005906,93d03a759c880889,Mule_L2,ICICI Bank,Faridabad,Haryana,1902.32
ACCT_00005907,34ae0c7417a33978,Normal,Axis Bank,Kaman,Rajasthan,608.46
ACCT_00005908,67a62e980cac6fd9,Normal,State Bank of India,Nalanda,Bihar,28208.09
ACCT_00005909,5b4ac4e16e204488,Normal,State Bank of India,Dhanbad,Jharkhand,105725.63
ACCT_00005910,c95c53a2f4f2982c,Normal,Punjab National Bank,Kolkata,West Bengal,4231.74
ACCT_00005911,fab92ceb29e213f5,Normal,Union Bank of India,Faridabad,Haryana,33514.77
ACCT_00005912,1e599f288dd32a46,Normal,ICICI Bank,Gurgaon/Gurugram,Haryana,12573.58
ACCT_00005913,abf10697f6703492,Normal,State Bank of India,Alwar,Rajasthan,29704.25
ACCT_00005914,92c3b33a0494f1d4,Normal,State Bank of India,Alwar,Rajasthan,6154.21
ACCT_00005915,1b6978398100c578,Normal,HDFC Bank,Kolkata,West Bengal,5469.76
ACCT_00005916,8411bbe812b2e6c7,Normal,HDFC Bank,Punahana,Haryana,4304.25
ACCT_00005917,4ead6da7210f96f7,Normal,ICICI Bank,Kolkata,West Bengal,3265.85
ACCT_00005918,165cc8cef6f83c21,Normal,Bank of Baroda,Faridabad,Haryana,8796.97
ACCT_00005919,72e38a999b7244e9,Normal,State Bank of India,Punahana,Haryana,15272.36
ACCT_00005920,ec51d0a9201a9f01,Mule_L1,IndusInd Bank,Patna,Bihar,16201.7
ACCT_00005921,7e63218ee966a299,Victim,State Bank of India,Mathura,Uttar Pradesh,141352.26
ACCT_00005922,f61521b1fe8491fa,Mule_L3,HDFC Bank,Jaipur,Rajasthan,4283.78
ACCT_00005923,18eb60ed710b9098,Normal,State Bank of India,Dhanbad,Jharkhand,72347.68
ACCT_00005924,4acd63c50e3d3219,Normal,State Bank of India,Kaman,Rajasthan,20488.62
ACCT_00005925,1f99837736e8d475,Victim,HDFC Bank,Delhi,Delhi,64422.08
ACCT_00005926,de3eb1ad71d435b4,Mule_L1,Bank of Baroda,Patna,Bihar,2534.82
ACCT_00005927,d7b8eda31a700be8,Normal,State Bank of India,Delhi,Delhi,4422.18
ACCT_00005928,30e430ebc101f0e0,Normal,State Bank of India,Alwar,Rajasthan,46917.27
ACCT_00005929,b4d28a58a386a254,Normal,State Bank of India,Patna,Bihar,3047.25
ACCT_00005930,e7f04e5884c3a1de,Normal,State Bank of India,Jaipur,Rajasthan,6561.22
ACCT_00005931,9addc2cbcd8f4807,Normal,Punjab National Bank,Delhi,Delhi,2070.76
ACCT_00005932,36487180858fc1af,Normal,State Bank of India,Deoghar,Jharkhand,9545.64
ACCT_00005933,869637fc2caa43f4,Normal,Kotak Mahindra Bank,Alwar,Rajasthan,13480.78
ACCT_00005934,eb525b763ab34d4b,Normal,State Bank of India,Faridabad,Haryana,23293.63
ACCT_00005935,fd89b8721c2f655f,Normal,ICICI Bank,Howrah,West Bengal,10265.86
ACCT_00005936,92c78daf79a42fbd,Normal,Union Bank of India,Alwar,Rajasthan,1152.71
ACCT_00005937,b3554429de1401cd,Normal,Axis Bank,Bardhaman,West Bengal,6114.83
ACCT_00005938,2109b4bd1770ff76,Normal,ICICI Bank,Delhi,Delhi,22959.63
ACCT_00005939,06a69db595e1cc12,Normal,Punjab National Bank,Patna,Bihar,7157.85
ACCT_00005940,95cd1d6744bb816f,Normal,State Bank of India,Nalanda,Bihar,10447.34
ACCT_00005941,d4a74596903bf2f2,Mule_L1,State Bank of India,Gurgaon/Gurugram,Haryana,5257.96
ACCT_00005942,b0b938dd3a411daa,Normal,Kotak Mahindra Bank,Alwar,Rajasthan,2221.02
ACCT_00005943,5de9ea9272a2108c,Normal,State Bank of India,Delhi,Delhi,17397.18
ACCT_00005944,a036d70ec7d25a76,Normal,Bank of Baroda,Delhi,Delhi,9778.02
ACCT_00005945,17594c612b262348,Normal,State Bank of India,Patna,Bihar,11633.62
ACCT_00005946,1441bff530afc7c8,Normal,Axis Bank,Jaipur,Rajasthan,44958.61
ACCT_00005947,daf509d6b88a3fa4,Normal,Bank of Baroda,Mathura,Uttar Pradesh,21030.15
ACCT_00005948,ae80256447820b56,Normal,HDFC Bank,Patna,Bihar,39655.82
ACCT_00005949,a4c890811c752f50,Normal,Punjab National Bank,Faridabad,Haryana,10484.73
ACCT_00005950,a9576b20d021ada0,Normal,State Bank of India,Nalanda,Bihar,24234.04
ACCT_00005951,5d975000cf36b5aa,Normal,Bank of Baroda,Patna,Bihar,13543.12
ACCT_00005952,8c46cbf64bce3c35,Normal,IndusInd Bank,Patna,Bihar,39089.21
ACCT_00005953,897a0f3df072cd08,Normal,Kotak Mahindra Bank,Patna,Bihar,44349.77
ACCT_00005954,bf87763854b7b71e,Normal,HDFC Bank,Delhi,Delhi,7017.61
ACCT_00005955,761ca45f709fb1d3,Normal,Canara Bank,Alwar,Rajasthan,35630.3
ACCT_00005956,199622a2b4307cb1,Normal,HDFC Bank,Kolkata,West Bengal,5263.41
ACCT_00005957,00687390332c4cb5,Normal,HDFC Bank,Delhi,Delhi,500.0
ACCT_00005958,41987c6949141382,Mule_L1,ICICI Bank,Patna,Bihar,1531.91
ACCT_00005959,0f2a1f999d8f821f,Mule_L1,ICICI Bank,Bharatpur,Rajasthan,77925.97
ACCT_00005960,9985c517b957379a,Normal,Bank of Baroda,Nalanda,Bihar,941.9
ACCT_00005961,c168b4bfc147bf48,Normal,ICICI Bank,Alwar,Rajasthan,9332.68
ACCT_00005962,225d617cbe67487e,Normal,HDFC Bank,Dumka,Jharkhand,1836.72
ACCT_00005963,906bab656ff22347,Normal,ICICI Bank,Kolkata,West Bengal,4818.94
ACCT_00005964,bb4216ab860bb871,Mule_L2,Bank of Baroda,Alwar,Rajasthan,14464.63
ACCT_00005965,44eec164aa0745f4,Normal,State Bank of India,Punahana,Haryana,65751.19
ACCT_00005966,e0215dba975ec0b3,Normal,State Bank of India,Kaman,Rajasthan,30358.6
ACCT_00005967,fc86fd4f60d7fa48,Normal,Axis Bank,Jaipur,Rajasthan,60321.28
ACCT_00005968,a746eed910ffde2b,Normal,Axis Bank,Bharatpur,Rajasthan,27726.09
ACCT_00005969,1ac082ace2c0f44f,Normal,State Bank of India,Patna,Bihar,44211.48
ACCT_00005970,a4c4e6b42eacc97e,Normal,Axis Bank,Bharatpur,Rajasthan,5199.08
ACCT_00005971,4672defd34fd7033,Normal,HDFC Bank,Patna,Bihar,8297.91
ACCT_00005972,e1e2acf1e3fe7526,Normal,Bank of Baroda,Bardhaman,West Bengal,10102.53
ACCT_00005973,237261ab57789a76,Normal,Axis Bank,Alwar,Rajasthan,35018.11
ACCT_00005974,6ae9482ae27b54bd,Normal,Bank of Baroda,Patna,Bihar,14671.32
ACCT_00005975,e26c51c0f5ec318d,Normal,Bank of Baroda,Nalanda,Bihar,2365.53
ACCT_00005976,814a43024049b866,Normal,Canara Bank,Faridabad,Haryana,3338.0
ACCT_00005977,08c709dd20a53924,Normal,IndusInd Bank,Patna,Bihar,11460.61
ACCT_00005978,58ee257dfd540b6e,Normal,Punjab National Bank,Patna,Bihar,65083.3
ACCT_00005979,0482077811684e8c,Mule_L1,State Bank of India,Delhi,Delhi,10002.84
ACCT_00005980,94dc501a1a84f712,Normal,State Bank of India,Alwar,Rajasthan,25688.32
ACCT_00005981,7034c908a0d71213,Normal,Axis Bank,Deoghar,Jharkhand,24453.04
ACCT_00005982,470b26633db78dc2,Normal,HDFC Bank,Deoghar,Jharkhand,42218.79
ACCT_00005983,491708ba76808f17,Normal,Axis Bank,Patna,Bihar,5733.52
ACCT_00005984,f6c2e7d2310d95f1,Normal,State Bank of India,Patna,Bihar,18183.19
ACCT_00005985,1ee85db2f5531965,Normal,HDFC Bank,Delhi,Delhi,55305.07
ACCT_00005986,4b2aee03d7cf7307,Normal,Canara Bank,Deoghar,Jharkhand,58938.11
ACCT_00005987,0df17750ee434151,Normal,State Bank of India,Deoghar,Jharkhand,8009.6
ACCT_00005988,ebbe6e0dd29325ce,Normal,ICICI Bank,Bharatpur,Rajasthan,35960.53
ACCT_00005989,fb143b74aea04bb1,Normal,Axis Bank,Patna,Bihar,27839.64
ACCT_00005990,0e1059aa4cc62238,Normal,Bank of Baroda,Patna,Bihar,34461.99
ACCT_00005991,38f1c491bf74c988,Normal,Axis Bank,Delhi,Delhi,1648.61
ACCT_00005992,ad11a0ac7a6e2d8f,Normal,State Bank of India,Alwar,Rajasthan,936.17
ACCT_00005993,22ad2352d1f3f7d7,Normal,Kotak Mahindra Bank,Alwar,Rajasthan,5106.97
ACCT_00005994,6ae83c4b1c34fbe4,Normal,ICICI Bank,Alwar,Rajasthan,18407.62
ACCT_00005995,bfb99b810cf67271,Normal,HDFC Bank,Kolkata,West Bengal,4444.67
ACCT_00005996,8d4252c8e24aa9cc,Normal,ICICI Bank,Jaipur,Rajasthan,48780.65
ACCT_00005997,11900f6521740381,Normal,HDFC Bank,Bardhaman,West Bengal,39327.45
ACCT_00005998,3fb6821ecf066589,Normal,ICICI Bank,Agra,Uttar Pradesh,21125.17
ACCT_00005999,f656712fa47e8ea4,Normal,State Bank of India,Kolkata,West Bengal,13070.07
ACCT_00006000,f36430777a8c817c,Normal,HDFC Bank,Patna,Bihar,37779.26
ACCT_00006001,968c5c95f11a22a9,Normal,HDFC Bank,Patna,Bihar,122619.97
ACCT_00006002,8c4fd4a7e21540bf,Victim,State Bank of India,Alwar,Rajasthan,3312.88
ACCT_00006003,d9f82a2483f35ae6,Mule_L1,HDFC Bank,Kolkata,West Bengal,28450.24
ACCT_00006004,8969653ffec1f00c,Normal,Punjab National Bank,Bharatpur,Rajasthan,17500.0
ACCT_00006005,6b0dc76cc213cef1,Normal,Kotak Mahindra Bank,Mathura,Uttar Pradesh,35366.02
ACCT_00006006,60a7400f7d7a997c,Normal,HDFC Bank,Deoghar,Jharkhand,13772.53
ACCT_00006007,d340c7e06c046166,Normal,Canara Bank,Gurgaon/Gurugram,Haryana,2114.25
ACCT_00006008,44df07777f7d2b90,Normal,Union Bank of India,Gurgaon/Gurugram,Haryana,81804.91
ACCT_00006009,fed6a5941a81d44a,Normal,Punjab National Bank,Delhi,Delhi,33454.31
ACCT_00006010,e3e49e16bca6cdec,Normal,Punjab National Bank,Bharatpur,Rajasthan,38000.53
ACCT_00006011,3868276a63cdbbaf,Mule_L1,HDFC Bank,Delhi,Delhi,48931.13
ACCT_00006012,9ec24255fde0f9ef,Normal,State Bank of India,Bharatpur,Rajasthan,28997.9
ACCT_00006013,b1a724b9f8905777,Mule_L1,State Bank of India,Mathura,Uttar Pradesh,10935.32
ACCT_00006014,2c7bdb2008afe03f,Normal,State Bank of India,Deoghar,Jharkhand,3002.06
ACCT_00006015,a2ee84e490564dc8,Normal,Axis Bank,Patna,Bihar,7021.01
ACCT_00006016,e808eae19a537332,Normal,State Bank of India,Alwar,Rajasthan,25104.39
ACCT_00006017,1f357e6169fd696b,Normal,Bank of Baroda,Bharatpur,Rajasthan,16274.91
ACCT_00006018,1ecc9dcbe2d1ef70,Normal,Bank of Baroda,Delhi,Delhi,8887.02
ACCT_00006019,aa4746216b50658c,Normal,IndusInd Bank,Bardhaman,West Bengal,17596.71
ACCT_00006020,c552239659b93c7c,Normal,State Bank of India,Gurgaon/Gurugram,Haryana,82180.3
ACCT_00006021,13f898d6ec04c30e,Victim,ICICI Bank,Mathura,Uttar Pradesh,10687.61
ACCT_00006022,7311e1fda09d33c1,Normal,HDFC Bank,Bardhaman,West Bengal,3728.6
ACCT_00006023,f562e0dec2267315,Normal,State Bank of India,Jaipur,Rajasthan,80871.13
ACCT_00006024,fb1d6c367d825a99,Normal,HDFC Bank,Delhi,Delhi,67258.84
ACCT_00006025,82c98d21f80c4de3,Normal,ICICI Bank,Mathura,Uttar Pradesh,17478.56
ACCT_00006026,3747385e03dec6fe,Normal,ICICI Bank,Delhi,Delhi,8215.77
ACCT_00006027,6d3c124d59b8bc19,Normal,Punjab National Bank,Jaipur,Rajasthan,12922.08
ACCT_00006028,9cada8020f2e5c41,Normal,State Bank of India,Kolkata,West Bengal,44311.71
ACCT_00006029,44da7520bfa74e6e,Normal,ICICI Bank,Kolkata,West Bengal,16468.33
ACCT_00006030,493abc3f745522fa,Normal,State Bank of India,Delhi,Delhi,15031.39
ACCT_00006031,435189b27106c619,Victim,HDFC Bank,Deoghar,Jharkhand,25731.19
ACCT_00006032,f69ae9c98a62de48,Victim,State Bank of India,Mathura,Uttar Pradesh,1919.43
ACCT_00006033,7e15b6b628e0cf71,Normal,ICICI Bank,Kolkata,West Bengal,3303.34
ACCT_00006034,6537d4fe38863e7e,Normal,ICICI Bank,Dhanbad,Jharkhand,74759.29
ACCT_00006035,5c6ae41d1c03d4ae,Normal,Axis Bank,Alwar,Rajasthan,6611.47
ACCT_00006036,a06294e6e3b295ed,Normal,State Bank of India,Dumka,Jharkhand,18456.27
ACCT_00006037,d8ccf1cd67d6788c,Normal,State Bank of India,Kaman,Rajasthan,9208.91
ACCT_00006038,11cb6dbb770f1b10,Normal,State Bank of India,Alwar,Rajasthan,10674.1
ACCT_00006039,eba8b6c029951c49,Normal,State Bank of India,Patna,Bihar,17596.38
ACCT_00006040,b06f95e99d1316da,Normal,HDFC Bank,Delhi,Delhi,10802.51
ACCT_00006041,73207ecea066e80c,Normal,HDFC Bank,Bharatpur,Rajasthan,50819.07
ACCT_00006042,e30acca0367eb98c,Mule_L1,ICICI Bank,Alwar,Rajasthan,16592.92
ACCT_00006043,342cc1fbb3c58651,Normal,HDFC Bank,Kolkata,West Bengal,134996.8
ACCT_00006044,b9ec7e8e95f6d85e,Normal,ICICI Bank,Delhi,Delhi,54647.71
ACCT_00006045,178a1b8bb44f8b79,Normal,Canara Bank,Bharatpur,Rajasthan,3568.15
ACCT_00006046,348aef142f5fefe9,Normal,Axis Bank,Faridabad,Haryana,29683.28
ACCT_00006047,63baed323ed03e09,Normal,Kotak Mahindra Bank,Patna,Bihar,22733.87
ACCT_00006048,e4671644bc7bd192,Normal,HDFC Bank,Delhi,Delhi,3675.7
ACCT_00006049,ebd17fd6f0f3109b,Normal,Punjab National Bank,Faridabad,Haryana,8875.49
ACCT_00006050,9b96ca1a28f07038,Normal,Kotak Mahindra Bank,Punahana,Haryana,5262.74
